"STATIONID","STATIONNAME","YEAR","APR_1_DATE","APR_1_DEPTH","APR_1_SWE","APR_1_CODE","APR_1_STATION","lat","long","swe_anom","depth_anom"
"1C22","PUNTZI MOUNTAIN",2004,"2004-03-29",0,0,"","",52.1166666666667,-124.083333333333,-100,-100
"1C22","PUNTZI MOUNTAIN",2005,"2005-03-30",5,16,"","",52.1166666666667,-124.083333333333,-15.1943462897526,-16.2011173184358
"1C22","PUNTZI MOUNTAIN",2006,"2006-03-31",3,12,"","",52.1166666666667,-124.083333333333,-36.3957597173145,-49.7206703910614
"1C22","PUNTZI MOUNTAIN",2007,"2007-03-29",19,60,"","",52.1166666666667,-124.083333333333,218.021201413428,218.435754189944
"1C22","PUNTZI MOUNTAIN",2008,"2008-03-26",2,4,"","",52.1166666666667,-124.083333333333,-78.7985865724382,-66.4804469273743
"1C22","PUNTZI MOUNTAIN",2009,"2009-03-31",4,12,"","",52.1166666666667,-124.083333333333,-36.3957597173145,-32.9608938547486
"1C22","PUNTZI MOUNTAIN",2010,"2010-03-29",0,0,"","",52.1166666666667,-124.083333333333,-100,-100
"1C22","PUNTZI MOUNTAIN",2011,"2011-03-28",26,64,"","",52.1166666666667,-124.083333333333,239.222614840989,335.754189944134
"1C22","PUNTZI MOUNTAIN",2012,"2012-03-29",0,0,"raw","",52.1166666666667,-124.083333333333,-100,-100
"1C22","PUNTZI MOUNTAIN",2013,"2013-03-30",12,40,"raw","",52.1166666666667,-124.083333333333,112.014134275618,101.117318435754
"1C22","PUNTZI MOUNTAIN",2014,"2014-03-28",11,40,"raw","",52.1166666666667,-124.083333333333,112.014134275618,84.3575418994413
"1C23","PENFOLD CREEK",1950,"",NA,997,"E","1A01",52.7333333333333,-120.55,1.79701858280581,NA
"1C23","PENFOLD CREEK",1951,"",NA,1026,"E","1A01",52.7333333333333,-120.55,4.75801511129263,NA
"1C23","PENFOLD CREEK",1953,"",NA,882,"E","1A01",52.7333333333333,-120.55,-9.944864202573,NA
"1C23","PENFOLD CREEK",1954,"",NA,1068,"E","1A01",52.7333333333333,-120.55,9.04635491117009,NA
"1C23","PENFOLD CREEK",1955,"",NA,859,"E","1A01",52.7333333333333,-120.55,-12.2932407596488,NA
"1C23","PENFOLD CREEK",1956,"",NA,911,"E","1A01",52.7333333333333,-120.55,-6.98386767408618,NA
"1C23","PENFOLD CREEK",1958,"",NA,932,"E","1A01",52.7333333333333,-120.55,-4.83969777414743,NA
"1C23","PENFOLD CREEK",1959,"",NA,890,"E","1A01",52.7333333333333,-120.55,-9.12803757402492,NA
"1C23","PENFOLD CREEK",1960,"",NA,1068,"E","1A01",52.7333333333333,-120.55,9.04635491117009,NA
"1C23","PENFOLD CREEK",1961,"",NA,909,"E","1A01",52.7333333333333,-120.55,-7.18807433122319,NA
"1C23","PENFOLD CREEK",1962,"",NA,1237,"E","1A01",52.7333333333333,-120.55,26.3018174392485,NA
"1C23","PENFOLD CREEK",1963,"",NA,1086,"E","1A01",52.7333333333333,-120.55,10.8842148254033,NA
"1C23","PENFOLD CREEK",1964,"",NA,1266,"E","1A01",52.7333333333333,-120.55,29.2628139677354,NA
"1C23","PENFOLD CREEK",1965,"",NA,961,"E","1A01",52.7333333333333,-120.55,-1.87870124566061,NA
"1C23","PENFOLD CREEK",1966,"",NA,965,"E","1A01",52.7333333333333,-120.55,-1.47028793138656,NA
"1C23","PENFOLD CREEK",1967,"",NA,1308,"E","1A01",52.7333333333333,-120.55,33.5511537676128,NA
"1C23","PENFOLD CREEK",1968,"",NA,1231,"E","1A01",52.7333333333333,-120.55,25.6891974678374,NA
"1C23","PENFOLD CREEK",1969,"",NA,938,"E","1A01",52.7333333333333,-120.55,-4.22707780273637,NA
"1C23","PENFOLD CREEK",1970,"1970-04-02",244,864,"","",52.7333333333333,-120.55,-11.7827241168062,NA
"1C23","PENFOLD CREEK",1971,"1971-03-27",277,1026,"","",52.7333333333333,-120.55,4.75801511129263,NA
"1C23","PENFOLD CREEK",1972,"1972-03-27",300,1285,"","",52.7333333333333,-120.55,31.2027772105371,NA
"1C23","PENFOLD CREEK",1973,"1973-03-27",259,1036,"","",52.7333333333333,-120.55,5.77904839697774,NA
"1C23","PENFOLD CREEK",1974,"1974-03-28",295,1156,"","",52.7333333333333,-120.55,18.0314478251991,NA
"1C23","PENFOLD CREEK",1975,"1975-03-25",269,986,"","",52.7333333333333,-120.55,0.673881968552181,NA
"1C23","PENFOLD CREEK",1976,"1976-03-31",351,1262,"","",52.7333333333333,-120.55,28.8544006534613,NA
"1C23","PENFOLD CREEK",1977,"1977-03-29",236,772,"","",52.7333333333333,-120.55,-21.1762303451092,NA
"1C23","PENFOLD CREEK",1978,"1978-03-30",226,765,"","",52.7333333333333,-120.55,-21.8909536450888,NA
"1C23","PENFOLD CREEK",1979,"1979-03-28",212,823,"","",52.7333333333333,-120.55,-15.9689605881152,NA
"1C23","PENFOLD CREEK",1980,"",NA,890,"E","1A01",52.7333333333333,-120.55,-9.12803757402492,NA
"1C23","PENFOLD CREEK",1981,"",NA,944,"E","1A01",52.7333333333333,-120.55,-3.6144578313253,NA
"1C23","PENFOLD CREEK",1982,"1982-03-31",282,959,"","",52.7333333333333,-120.55,-2.08290790279763,NA
"1C23","PENFOLD CREEK",1983,"",NA,786,"E","1A01",52.7333333333333,-120.55,-19.7467837451501,NA
"1C23","PENFOLD CREEK",1984,"1984-03-29",252,913,"","",52.7333333333333,-120.55,-6.77966101694915,NA
"1C23","PENFOLD CREEK",1985,"1985-03-28",251,1004,"","",52.7333333333333,-120.55,2.51174188278538,NA
"1C23","PENFOLD CREEK",1986,"",NA,1038,"E","1A01",52.7333333333333,-120.55,5.98325505411477,NA
"1C23","PENFOLD CREEK",1987,"1987-03-31",209,875,"","",52.7333333333333,-120.55,-10.6595875025526,NA
"1C23","PENFOLD CREEK",1988,"",NA,948,"E","1A01",52.7333333333333,-120.55,-3.20604451705125,NA
"1C23","PENFOLD CREEK",1989,"1989-03-29",272,991,"","",52.7333333333333,-120.55,1.18439861139474,NA
"1C23","PENFOLD CREEK",1990,"1990-03-27",289,1194,"","",52.7333333333333,-120.55,21.9113743108025,NA
"1C23","PENFOLD CREEK",1991,"1991-03-27",291,1200,"","",52.7333333333333,-120.55,22.5239942822136,NA
"1C23","PENFOLD CREEK",1992,"1992-03-27",234,995,"","",52.7333333333333,-120.55,1.59281192566878,NA
"1C23","PENFOLD CREEK",1993,"1993-03-27",190,700,"","",52.7333333333333,-120.55,-28.5276700020421,NA
"1C23","PENFOLD CREEK",1994,"1994-03-29",279,1145,"","",52.7333333333333,-120.55,16.9083112109455,NA
"1C23","PENFOLD CREEK",1995,"1995-03-28",252,1060,"","",52.7333333333333,-120.55,8.22952828262202,NA
"1C23","PENFOLD CREEK",1996,"1996-03-27",247,1058,"","",52.7333333333333,-120.55,8.02532162548499,NA
"1C23","PENFOLD CREEK",1997,"1997-03-27",285,1106,"","",52.7333333333333,-120.55,12.9262813967735,NA
"1C23","PENFOLD CREEK",1998,"1998-03-28",233,914,"","",52.7333333333333,-120.55,-6.67755768838064,NA
"1C23","PENFOLD CREEK",1999,"",NA,1187,"E","1A01",52.7333333333333,-120.55,21.196651010823,NA
"1C23","PENFOLD CREEK",2000,"2000-03-28",276,995,"","",52.7333333333333,-120.55,1.59281192566878,NA
"1C23","PENFOLD CREEK",2001,"2001-03-28",203,641,"","",52.7333333333333,-120.55,-34.5517663875842,NA
"1C23","PENFOLD CREEK",2002,"2002-03-28",300,1103,"","",52.7333333333333,-120.55,12.619971411068,NA
"1C23","PENFOLD CREEK",2003,"2003-03-27",216,779,"","",52.7333333333333,-120.55,-20.4615070451297,NA
"1C23","PENFOLD CREEK",2004,"2004-03-27",218,789,"","",52.7333333333333,-120.55,-19.4404737594446,NA
"1C23","PENFOLD CREEK",2005,"2005-03-30",292,1065,"","",52.7333333333333,-120.55,8.74004492546456,NA
"1C23","PENFOLD CREEK",2006,"2006-03-27",222,854,"","",52.7333333333333,-120.55,-12.8037574024913,NA
"1C23","PENFOLD CREEK",2007,"2007-03-26",333,1226,"","",52.7333333333333,-120.55,25.1786808249949,NA
"1C23","PENFOLD CREEK",2008,"2008-03-26",272,1024,"","",52.7333333333333,-120.55,4.55380845415561,NA
"1C23","PENFOLD CREEK",2009,"2009-03-26",282,1013,"","",52.7333333333333,-120.55,3.43067183990198,NA
"1C23","PENFOLD CREEK",2010,"2010-03-30",222,876,"","",52.7333333333333,-120.55,-10.5574841739841,NA
"1C23","PENFOLD CREEK",2011,"2011-03-28",273,1051,"","",52.7333333333333,-120.55,7.31059832550542,NA
"1C23","PENFOLD CREEK",2012,"2012-03-26",302,1173,"raw","",52.7333333333333,-120.55,19.7672044108638,NA
"1C23","PENFOLD CREEK",2013,"2013-04-03",256,1055,"raw","",52.7333333333333,-120.55,7.71901163977946,NA
"1C25","LAC LE JEUNE (UPPER)",1973,"1973-03-28",51,130,"","",50.45,-120.483333333333,2.12097407698351,13.0820399113082
"1C25","LAC LE JEUNE (UPPER)",1974,"1974-03-28",71,208,"","",50.45,-120.483333333333,63.3935585231736,57.4279379157428
"1C25","LAC LE JEUNE (UPPER)",1975,"1975-03-27",79,226,"","",50.45,-120.483333333333,77.5333857030636,75.1662971175166
"1C25","LAC LE JEUNE (UPPER)",1976,"1976-03-31",43,112,"","",50.45,-120.483333333333,-12.0188531029065,-4.65631929046564
"1C25","LAC LE JEUNE (UPPER)",1977,"1977-03-31",23,43,"","",50.45,-120.483333333333,-66.2215239591516,-49.0022172949002
"1C25","LAC LE JEUNE (UPPER)",1978,"1978-03-30",38,127,"","",50.45,-120.483333333333,-0.235663786331497,-15.7427937915743
"1C25","LAC LE JEUNE (UPPER)",1979,"1979-03-30",22,58,"","",50.45,-120.483333333333,-54.4383346425766,-51.219512195122
"1C25","LAC LE JEUNE (UPPER)",1980,"1980-03-27",29,80,"","",50.45,-120.483333333333,-37.1563236449332,-35.6984478935698
"1C25","LAC LE JEUNE (UPPER)",1981,"1981-03-31",21,63,"","",50.45,-120.483333333333,-50.5106048703849,-53.4368070953437
"1C25","LAC LE JEUNE (UPPER)",1982,"1982-03-31",67,184,"","",50.45,-120.483333333333,44.5404556166536,48.5587583148559
"1C25","LAC LE JEUNE (UPPER)",1983,"1983-03-30",53,154,"","",50.45,-120.483333333333,20.9740769835035,17.5166297117517
"1C25","LAC LE JEUNE (UPPER)",1984,"1984-03-28",46,136,"","",50.45,-120.483333333333,6.83424980361351,1.99556541019956
"1C25","LAC LE JEUNE (UPPER)",1985,"1985-04-02",64,162,"","",50.45,-120.483333333333,27.2584446190102,41.9068736141907
"1C25","LAC LE JEUNE (UPPER)",1986,"1986-03-26",25,82,"","",50.45,-120.483333333333,-35.5852317360566,-44.5676274944568
"1C25","LAC LE JEUNE (UPPER)",1987,"1987-03-30",31,101,"","",50.45,-120.483333333333,-20.6598586017282,-31.2638580931264
"1C25","LAC LE JEUNE (UPPER)",1988,"1988-03-30",46,137,"","",50.45,-120.483333333333,7.61979575805185,1.99556541019956
"1C25","LAC LE JEUNE (UPPER)",1989,"1989-03-29",52,118,"","",50.45,-120.483333333333,-7.30557737627651,15.2993348115299
"1C25","LAC LE JEUNE (UPPER)",1990,"1990-03-29",27,86,"","",50.45,-120.483333333333,-32.4430479183032,-40.1330376940133
"1C25","LAC LE JEUNE (UPPER)",1991,"1991-03-28",54,144,"","",50.45,-120.483333333333,13.1186174391202,19.7339246119734
"1C25","LAC LE JEUNE (UPPER)",1992,"1992-03-30",16,44,"","",50.45,-120.483333333333,-65.4359780047133,-64.5232815964523
"1C25","LAC LE JEUNE (UPPER)",1993,"1993-03-31",38,121,"","",50.45,-120.483333333333,-4.9489395129615,-15.7427937915743
"1C25","LAC LE JEUNE (UPPER)",1994,"1994-03-31",22,60,"","",50.45,-120.483333333333,-52.8672427336999,-51.219512195122
"1C25","LAC LE JEUNE (UPPER)",1995,"1995-03-31",58,185,"","",50.45,-120.483333333333,45.3260015710919,28.6031042128603
"1C25","LAC LE JEUNE (UPPER)",1996,"1996-03-28",33,105,"","",50.45,-120.483333333333,-17.5176747839749,-26.8292682926829
"1C25","LAC LE JEUNE (UPPER)",1997,"1997-04-01",75,222,"","",50.45,-120.483333333333,74.3912018853103,66.2971175166297
"1C25","LAC LE JEUNE (UPPER)",1998,"1998-03-27",45,144,"","",50.45,-120.483333333333,13.1186174391202,-0.221729490022171
"1C25","LAC LE JEUNE (UPPER)",1999,"1999-04-01",73,228,"","",50.45,-120.483333333333,79.1044776119403,61.8625277161863
"1C25","LAC LE JEUNE (UPPER)",2000,"2000-03-27",44,98,"","",50.45,-120.483333333333,-23.0164964650432,-2.4390243902439
"1C25","LAC LE JEUNE (UPPER)",2001,"2001-03-30",36,100,"","",50.45,-120.483333333333,-21.4454045561665,-20.1773835920177
"1C25","LAC LE JEUNE (UPPER)",2002,"2002-04-02",55,147,"","",50.45,-120.483333333333,15.4752553024352,21.9512195121951
"1C25","LAC LE JEUNE (UPPER)",2003,"2003-03-28",44,118,"","",50.45,-120.483333333333,-7.30557737627651,-2.4390243902439
"1C25","LAC LE JEUNE (UPPER)",2004,"2004-03-26",53,144,"","",50.45,-120.483333333333,13.1186174391202,17.5166297117517
"1C25","LAC LE JEUNE (UPPER)",2005,"2005-04-04",27,74,"","",50.45,-120.483333333333,-41.8695993715632,-40.1330376940133
"1C25","LAC LE JEUNE (UPPER)",2006,"2006-03-27",64,172,"","",50.45,-120.483333333333,35.1139041633936,41.9068736141907
"1C25","LAC LE JEUNE (UPPER)",2007,"2007-03-29",35,119,"","",50.45,-120.483333333333,-6.52003142183818,-22.3946784922395
"1C25","LAC LE JEUNE (UPPER)",2008,"2008-03-28",48,117,"","",50.45,-120.483333333333,-8.09112333071484,6.43015521064301
"1C25","LAC LE JEUNE (UPPER)",2009,"2009-04-01",48,104,"","",50.45,-120.483333333333,-18.3032207384132,6.43015521064301
"1C25","LAC LE JEUNE (UPPER)",2010,"2010-04-01",53,150,"","",50.45,-120.483333333333,17.8318931657502,17.5166297117517
"1C25","LAC LE JEUNE (UPPER)",2011,"2011-04-01",71,174,"","",50.45,-120.483333333333,36.6849960722702,57.4279379157428
"1C25","LAC LE JEUNE (UPPER)",2012,"2012-03-30",64,170,"raw","",50.45,-120.483333333333,33.5428122545169,41.9068736141907
"1C25","LAC LE JEUNE (UPPER)",2013,"2013-03-28",56,174,"raw","",50.45,-120.483333333333,36.6849960722702,24.1685144124169
"1C25","LAC LE JEUNE (UPPER)",2014,"2014-04-01",46,108,"raw","",50.45,-120.483333333333,-15.1610369206599,1.99556541019956
"1C28","DUFFEY LAKE",1978,"1978-04-01",132,569,"","",50.3666666666667,-122.466666666667,18.4183142559833,0.840336134453779
"1C28","DUFFEY LAKE",1979,"1979-04-02",98,358,"","",50.3666666666667,-122.466666666667,-25.4942767950052,-25.1336898395722
"1C28","DUFFEY LAKE",1980,"1980-04-02",117,418,"","",50.3666666666667,-122.466666666667,-13.0072840790843,-10.6187929717341
"1C28","DUFFEY LAKE",1981,"1981-04-01",80,244,"","",50.3666666666667,-122.466666666667,-49.219562955255,-38.8846447669977
"1C28","DUFFEY LAKE",1982,"1982-04-02",178,638,"","",50.3666666666667,-122.466666666667,32.7783558792924,35.9816653934301
"1C28","DUFFEY LAKE",1983,"1983-03-27",134,506,"","",50.3666666666667,-122.466666666667,5.30697190426639,2.36822001527883
"1C28","DUFFEY LAKE",1984,"1984-03-31",93,345,"","",50.3666666666667,-122.466666666667,-28.1997918834547,-28.9533995416348
"1C28","DUFFEY LAKE",1985,"1985-03-31",141,492,"","",50.3666666666667,-122.466666666667,2.39334027055151,7.71581359816653
"1C28","DUFFEY LAKE",1986,"1986-04-01",137,522,"","",50.3666666666667,-122.466666666667,8.63683662851196,4.66004583651642
"1C28","DUFFEY LAKE",1987,"1987-04-03",117,390,"","",50.3666666666667,-122.466666666667,-18.8345473465141,-10.6187929717341
"1C28","DUFFEY LAKE",1988,"1988-04-01",143,484,"","",50.3666666666667,-122.466666666667,0.728407908428719,9.24369747899159
"1C28","DUFFEY LAKE",1989,"1989-04-02",141,480,"","",50.3666666666667,-122.466666666667,-0.104058272632679,7.71581359816653
"1C28","DUFFEY LAKE",1990,"1990-04-01",101,408,"","",50.3666666666667,-122.466666666667,-15.0884495317378,-22.8418640183346
"1C28","DUFFEY LAKE",1991,"1991-04-01",137,528,"","",50.3666666666667,-122.466666666667,9.88553590010406,4.66004583651642
"1C28","DUFFEY LAKE",1992,"1992-04-01",106,468,"","",50.3666666666667,-122.466666666667,-2.60145681581686,-19.022154316272
"1C28","DUFFEY LAKE",1993,"1993-03-31",111,348,"","",50.3666666666667,-122.466666666667,-27.5754422476587,-15.2024446142093
"1C28","DUFFEY LAKE",1994,"1994-03-30",116,432,"","",50.3666666666667,-122.466666666667,-10.0936524453694,-11.3827349121467
"1C28","DUFFEY LAKE",1995,"1995-04-02",133,506,"","",50.3666666666667,-122.466666666667,5.30697190426639,1.60427807486632
"1C28","DUFFEY LAKE",1996,"1996-04-02",123,405,"","",50.3666666666667,-122.466666666667,-15.7127991675338,-6.03514132925898
"1C28","DUFFEY LAKE",1997,"1997-04-02",178,677,"","",50.3666666666667,-122.466666666667,40.894901144641,35.9816653934301
"1C28","DUFFEY LAKE",1998,"1998-04-01",116,422,"","",50.3666666666667,-122.466666666667,-12.1748178980229,-11.3827349121467
"1C28","DUFFEY LAKE",1999,"1999-03-31",209,866,"","",50.3666666666667,-122.466666666667,80.2289281997919,59.6638655462185
"1C28","DUFFEY LAKE",2000,"2000-03-29",152,540,"","",50.3666666666667,-122.466666666667,12.3829344432882,16.1191749427043
"1C28","DUFFEY LAKE",2001,"2001-04-01",101,302,"","",50.3666666666667,-122.466666666667,-37.1488033298647,-22.8418640183346
"1C28","DUFFEY LAKE",2002,"2002-03-28",148,553,"","",50.3666666666667,-122.466666666667,15.0884495317378,13.0634071810542
"1C28","DUFFEY LAKE",2003,"2003-03-31",117,423,"","",50.3666666666667,-122.466666666667,-11.9667013527575,-10.6187929717341
"1C28","DUFFEY LAKE",2004,"2004-04-01",118,484,"","",50.3666666666667,-122.466666666667,0.728407908428719,-9.85485103132162
"1C28","DUFFEY LAKE",2005,"2005-03-29",74,263,"","",50.3666666666667,-122.466666666667,-45.2653485952133,-43.4682964094729
"1C28","DUFFEY LAKE",2006,"2006-04-01",129,484,"","",50.3666666666667,-122.466666666667,0.728407908428719,-1.45148968678381
"1C28","DUFFEY LAKE",2007,"2007-03-31",168,728,"","",50.3666666666667,-122.466666666667,51.5088449531738,28.3422459893048
"1C28","DUFFEY LAKE",2008,"2008-04-01",140,507,"","",50.3666666666667,-122.466666666667,5.51508844953175,6.95187165775402
"1C28","DUFFEY LAKE",2009,"2009-03-30",148,462,"","",50.3666666666667,-122.466666666667,-3.85015608740895,13.0634071810542
"1C28","DUFFEY LAKE",2010,"2010-03-30",138,508,"","",50.3666666666667,-122.466666666667,5.72320499479708,5.42398777692894
"1C28","DUFFEY LAKE",2011,"2011-03-31",187,732,"","",50.3666666666667,-122.466666666667,52.3413111342352,42.8571428571429
"1C28","DUFFEY LAKE",2012,"2012-03-30",190,646,"raw","",50.3666666666667,-122.466666666667,34.4432882414152,45.1489686783804
"1C28","DUFFEY LAKE",2013,"2013-04-01",122,536,"raw","",50.3666666666667,-122.466666666667,11.5504682622269,-6.79908326967151
"1C28","DUFFEY LAKE",2014,"2014-03-31",147,532,"raw","",50.3666666666667,-122.466666666667,10.7180020811654,12.2994652406417
"1C29","SHOVELNOSE MOUNTAIN",1979,"1979-03-31",64,208,"","",49.85,-120.85,-6.1513009475109,0.576217915138821
"1C29","SHOVELNOSE MOUNTAIN",1980,"1980-03-24",78,251,"","",49.85,-120.85,13.2501127989171,22.5772655840754
"1C29","SHOVELNOSE MOUNTAIN",1981,"1981-03-29",52,174,"","",49.85,-120.85,-21.4919536772447,-18.2818229439497
"1C29","SHOVELNOSE MOUNTAIN",1982,"1982-03-29",90,320,"","",49.85,-120.85,44.3826139269063,41.435306443164
"1C29","SHOVELNOSE MOUNTAIN",1983,"1983-03-28",65,252,"","",49.85,-120.85,13.7013084674387,2.14772132006287
"1C29","SHOVELNOSE MOUNTAIN",1984,"1984-03-26",44,124,"","",49.85,-120.85,-44.0517371033238,-30.8538501833421
"1C29","SHOVELNOSE MOUNTAIN",1985,"1985-03-24",91,295,"","",49.85,-120.85,33.1027222138667,43.006809848088
"1C29","SHOVELNOSE MOUNTAIN",1986,"1986-03-26",62,247,"","",49.85,-120.85,11.4453301248308,-2.56678889470927
"1C29","SHOVELNOSE MOUNTAIN",1987,"1987-03-29",67,238,"","",49.85,-120.85,7.38456910813656,5.29072812991096
"1C29","SHOVELNOSE MOUNTAIN",1988,"1988-03-27",63,205,"","",49.85,-120.85,-7.50488795307565,-0.995285489785225
"1C29","SHOVELNOSE MOUNTAIN",1989,"1989-03-25",81,266,"","",49.85,-120.85,20.0180478267409,27.2917757988476
"1C29","SHOVELNOSE MOUNTAIN",1990,"1990-03-25",63,234,"","",49.85,-120.85,5.57978643405024,-0.995285489785225
"1C29","SHOVELNOSE MOUNTAIN",1991,"1991-03-24",79,279,"","",49.85,-120.85,25.8835915175214,24.1487689889995
"1C29","SHOVELNOSE MOUNTAIN",1992,"1992-03-29",28,108,"","",49.85,-120.85,-51.2708677996691,-55.9979046621268
"1C29","SHOVELNOSE MOUNTAIN",1993,"1993-03-28",56,172,"","",49.85,-120.85,-22.3943450142879,-11.9958093242535
"1C29","SHOVELNOSE MOUNTAIN",1994,"1994-03-27",48,168,"","",49.85,-120.85,-24.1991276883742,-24.5678365636459
"1C29","SHOVELNOSE MOUNTAIN",1995,"1995-03-26",72,266,"","",49.85,-120.85,20.0180478267409,13.1482451545312
"1C29","SHOVELNOSE MOUNTAIN",1996,"1996-03-31",74,248,"","",49.85,-120.85,11.8965257933524,16.2912519643793
"1C29","SHOVELNOSE MOUNTAIN",1997,"1997-03-28",92,331,"","",49.85,-120.85,49.3457662806437,44.578313253012
"1C29","SHOVELNOSE MOUNTAIN",1998,"1998-03-28",61,241,"","",49.85,-120.85,8.73815611370132,-4.13829229963332
"1C29","SHOVELNOSE MOUNTAIN",1999,"1999-03-28",107,442,"","",49.85,-120.85,99.4284854865393,68.1508643268727
"1C29","SHOVELNOSE MOUNTAIN",2000,"2000-03-26",62,207,"","",49.85,-120.85,-6.60249661603248,-2.56678889470927
"1C29","SHOVELNOSE MOUNTAIN",2001,"2001-03-31",51,172,"","",49.85,-120.85,-22.3943450142879,-19.8533263488738
"1C29","SHOVELNOSE MOUNTAIN",2002,"2002-03-31",93,312,"","",49.85,-120.85,40.7730485787337,46.1498166579361
"1C29","SHOVELNOSE MOUNTAIN",2003,"2003-03-30",48,150,"","",49.85,-120.85,-32.3206497217627,-24.5678365636459
"1C29","SHOVELNOSE MOUNTAIN",2004,"2004-03-28",47,165,"","",49.85,-120.85,-25.5527146939389,-26.1393399685699
"1C29","SHOVELNOSE MOUNTAIN",2005,"2005-03-27",23,70,"","",49.85,-120.85,-68.4163032034892,-63.855421686747
"1C29","SHOVELNOSE MOUNTAIN",2006,"2006-03-29",68,240,"","",49.85,-120.85,8.28696044517974,6.86223153483498
"1C29","SHOVELNOSE MOUNTAIN",2007,"2007-03-26",38,180,"","",49.85,-120.85,-18.7847796661152,-40.2828706128863
"1C29","SHOVELNOSE MOUNTAIN",2008,"2008-03-30",71,210,"","",49.85,-120.85,-5.24890961046773,11.5767417496071
"1C29","SHOVELNOSE MOUNTAIN",2009,"2009-03-26",59,149,"","",49.85,-120.85,-32.7718453902842,-7.2812991094814
"1C29","SHOVELNOSE MOUNTAIN",2010,"2010-03-27",54,184,"","",49.85,-120.85,-16.9799969920289,-15.1388161341016
"1C29","SHOVELNOSE MOUNTAIN",2011,"2011-03-27",98,298,"","",49.85,-120.85,34.4563092194315,54.0073336825563
"1C29","SHOVELNOSE MOUNTAIN",2012,"2012-03-30",109,337,"raw","",49.85,-120.85,52.0529402917732,71.2938711367208
"1C29","SHOVELNOSE MOUNTAIN",2013,"2013-03-27",63,237,"raw","",49.85,-120.85,6.93337343961498,-0.995285489785225
