station,year,annual_flow_summary,annual_flow_value
08JE001,1948,JAS.min,81.45
08JE001,1949,JAS.min,86.84
08JE001,1950,JAS.min,74.21
08JE001,1951,JAS.min,66.91
08JE001,1952,JAS.min,97.55
08JE001,1953,JAS.min,114.16
08JE001,1954,JAS.min,177.61
08JE001,1955,JAS.min,96.2
08JE001,1956,JAS.min,70.55
08JE001,1957,JAS.min,139.94
08JE001,1929,AMJ.max,
08JE001,1930,AMJ.max,163.55
08JE001,1931,AMJ.max,258.45
08JE001,1932,AMJ.max,
08JE001,1933,AMJ.max,
08JE001,1934,AMJ.max,334.73
08JE001,1935,AMJ.max,265.97
08JE001,1936,AMJ.max,313.39
08JE001,1937,AMJ.max,203.87
08JE001,1938,AMJ.max,205.35
08JE001,1939,AMJ.max,345.65
08JE001,1940,AMJ.max,289.63
08JE001,1941,AMJ.max,207.27
08JE001,1942,AMJ.max,238.29
08JE001,1943,AMJ.max,204.9
08JE001,1944,AMJ.max,163.39
08JE001,1945,AMJ.max,188.0
08JE001,1946,AMJ.max,276.26
08JE001,1947,AMJ.max,252.68
08JE001,1948,AMJ.max,327.3
08JE001,1949,AMJ.max,268.26
08JE001,1950,AMJ.max,289.39
08JE001,1951,AMJ.max,287.26
08JE001,1952,AMJ.max,401.71
08JE001,1953,AMJ.max,315.52
08JE001,1954,AMJ.max,415.13
08JE001,1955,AMJ.max,210.19
08JE001,1956,AMJ.max,207.55
08JE001,1957,AMJ.max,253.84
08JE001,1929,DJF.mean,
08JE001,1930,DJF.mean,
08JE001,1931,DJF.mean,
08JE001,1932,DJF.mean,
08JE001,1933,DJF.mean,
08JE001,1934,DJF.mean,176.09
08JE001,1935,DJF.mean,125.52
08JE001,1936,DJF.mean,152.38
08JE001,1937,DJF.mean,109.16
08JE001,1938,DJF.mean,95.56
08JE001,1939,DJF.mean,148.57
08JE001,1940,DJF.mean,143.53
08JE001,1941,DJF.mean,112.51
08JE001,1942,DJF.mean,
08JE001,1943,DJF.mean,97.41
08JE001,1944,DJF.mean,
08JE001,1945,DJF.mean,83.03
08JE001,1946,DJF.mean,
08JE001,1947,DJF.mean,
08JE001,1948,DJF.mean,131.28
08JE001,1949,DJF.mean,
08JE001,1950,DJF.mean,116.33
08JE001,1951,DJF.mean,120.02
08JE001,1952,DJF.mean,152.05
08JE001,1953,DJF.mean,149.56
08JE001,1954,DJF.mean,198.83
08JE001,1955,DJF.mean,116.02
08JE001,1956,DJF.mean,95.83
08JE001,1957,DJF.mean,141.6
08JE001,1930,MAM.mean,50.91
08JE001,1931,MAM.mean,113.35
08JE001,1932,MAM.mean,
08JE001,1933,MAM.mean,
08JE001,1934,MAM.mean,227.65
08JE001,1935,MAM.mean,119.73
08JE001,1936,MAM.mean,151.41
08JE001,1937,MAM.mean,108.5
08JE001,1938,MAM.mean,104.33
08JE001,1939,MAM.mean,155.96
08JE001,1940,MAM.mean,176.53
08JE001,1941,MAM.mean,131.25
08JE001,1942,MAM.mean,130.31
08JE001,1943,MAM.mean,97.91
08JE001,1944,MAM.mean,75.26
08JE001,1945,MAM.mean,91.17
08JE001,1946,MAM.mean,130.31
08JE001,1947,MAM.mean,
08JE001,1948,MAM.mean,150.08
08JE001,1949,MAM.mean,130.32
08JE001,1950,MAM.mean,115.02
08JE001,1951,MAM.mean,140.06
08JE001,1952,MAM.mean,151.38
08JE001,1953,MAM.mean,134.51
08JE001,1954,MAM.mean,132.82
08JE001,1955,MAM.mean,111.31
08JE001,1956,MAM.mean,93.35
08JE001,1957,MAM.mean,126.95
08JE001,1929,JJA.mean,
08JE001,1930,JJA.mean,133.34
08JE001,1931,JJA.mean,203.39
08JE001,1932,JJA.mean,
08JE001,1933,JJA.mean,283.42
08JE001,1934,JJA.mean,210.78
08JE001,1935,JJA.mean,200.54
08JE001,1936,JJA.mean,243.89
08JE001,1937,JJA.mean,159.96
08JE001,1938,JJA.mean,146.65
08JE001,1939,JJA.mean,243.82
08JE001,1940,JJA.mean,208.34
08JE001,1941,JJA.mean,138.02
08JE001,1942,JJA.mean,171.45
08JE001,1943,JJA.mean,159.64
08JE001,1944,JJA.mean,126.31
08JE001,1945,JJA.mean,132.72
08JE001,1946,JJA.mean,198.22
08JE001,1947,JJA.mean,178.82
08JE001,1948,JJA.mean,205.26
08JE001,1949,JJA.mean,192.58
08JE001,1950,JJA.mean,203.65
08JE001,1951,JJA.mean,196.36
08JE001,1952,JJA.mean,273.58
08JE001,1953,JJA.mean,235.78
08JE001,1954,JJA.mean,324.04
08JE001,1955,JJA.mean,175.98
08JE001,1956,JJA.mean,158.08
08JE001,1957,JJA.mean,219.9
08JE001,1929,SON.mean,
08JE001,1930,SON.mean,62.32
08JE001,1931,SON.mean,
08JE001,1932,SON.mean,
08JE001,1933,SON.mean,
08JE001,1934,SON.mean,117.67
08JE001,1935,SON.mean,81.84
08JE001,1936,SON.mean,100.53
08JE001,1937,SON.mean,79.98
08JE001,1938,SON.mean,53.19
08JE001,1939,SON.mean,82.49
08JE001,1940,SON.mean,75.1
08JE001,1941,SON.mean,92.84
08JE001,1942,SON.mean,
08JE001,1943,SON.mean,54.43
08JE001,1944,SON.mean,
08JE001,1945,SON.mean,42.18
08JE001,1946,SON.mean,
08JE001,1947,SON.mean,72.68
08JE001,1948,SON.mean,68.93
08JE001,1949,SON.mean,
08JE001,1950,SON.mean,55.14
08JE001,1951,SON.mean,54.36
08JE001,1952,SON.mean,72.12
08JE001,1953,SON.mean,118.0
08JE001,1954,SON.mean,184.65
08JE001,1955,SON.mean,69.44
08JE001,1956,SON.mean,58.0
08JE001,1957,SON.mean,114.82
08LA001,1914,ann.mean,251.47
08LA001,1915,ann.mean,207.58
08LA001,1916,ann.mean,197.58
08LA001,1917,ann.mean,218.28
08LA001,1918,ann.mean,215.34
08LA001,1919,ann.mean,
08LA001,1920,ann.mean,
08LA001,1921,ann.mean,
08LA001,1922,ann.mean,
08LA001,1923,ann.mean,
08LA001,1924,ann.mean,247.22
08LA001,1925,ann.mean,239.19
08LA001,1926,ann.mean,189.38
08LA001,1927,ann.mean,221.76
08LA001,1928,ann.mean,
08LA001,1929,ann.mean,
08LA001,1930,ann.mean,
08LA001,1931,ann.mean,
08LA001,1932,ann.mean,
08LA001,1933,ann.mean,
08LA001,1934,ann.mean,
08LA001,1935,ann.mean,
08LA001,1936,ann.mean,
08LA001,1937,ann.mean,
08LA001,1938,ann.mean,
08LA001,1939,ann.mean,
08LA001,1940,ann.mean,
08LA001,1941,ann.mean,
08LA001,1942,ann.mean,
08LA001,1943,ann.mean,
08LA001,1944,ann.mean,
08LA001,1945,ann.mean,
08LA001,1946,ann.mean,
08LA001,1947,ann.mean,
08LA001,1948,ann.mean,
08LA001,1949,ann.mean,
08LA001,1950,ann.mean,
08LA001,1951,ann.mean,185.17
08LA001,1952,ann.mean,209.42
08LA001,1953,ann.mean,189.83
08LA001,1954,ann.mean,244.51
08LA001,1955,ann.mean,235.19
08LA001,1956,ann.mean,200.91
08LA001,1957,ann.mean,230.37
08LA001,1914,ann.min,77.0
08LA001,1915,ann.min,26.9
08LA001,1916,ann.min,33.1
08LA001,1917,ann.min,28.3
08LA001,1918,ann.min,42.5
08LA001,1919,ann.min,
08LA001,1920,ann.min,
08LA001,1921,ann.min,
08LA001,1922,ann.min,
08LA001,1923,ann.min,
08LA001,1924,ann.min,28.3
08LA001,1925,ann.min,36.8
08LA001,1926,ann.min,26.6
08LA001,1927,ann.min,28.3
08LA001,1928,ann.min,
08LA001,1929,ann.min,
08LA001,1930,ann.min,
08LA001,1931,ann.min,
08LA001,1932,ann.min,
08LA001,1933,ann.min,
08LA001,1934,ann.min,
08LA001,1935,ann.min,
08LA001,1936,ann.min,
08LA001,1937,ann.min,
08LA001,1938,ann.min,
08LA001,1939,ann.min,
08LA001,1940,ann.min,
08LA001,1941,ann.min,
08LA001,1942,ann.min,
08LA001,1943,ann.min,
08LA001,1944,ann.min,
08LA001,1945,ann.min,
08LA001,1946,ann.min,
08LA001,1947,ann.min,
08LA001,1948,ann.min,
08LA001,1949,ann.min,
08LA001,1950,ann.min,
08LA001,1951,ann.min,34.3
08LA001,1952,ann.min,22.7
08LA001,1953,ann.min,19.5
08LA001,1954,ann.min,28.3
08LA001,1955,ann.min,30.0
08LA001,1956,ann.min,26.8
08LA001,1957,ann.min,32.6
08LA001,1914,ann.max,793.0
08LA001,1915,ann.max,569.0
08LA001,1916,ann.max,940.0
08LA001,1917,ann.max,968.0
08LA001,1918,ann.max,878.0
08LA001,1919,ann.max,
08LA001,1920,ann.max,
08LA001,1921,ann.max,
08LA001,1922,ann.max,
08LA001,1923,ann.max,
08LA001,1924,ann.max,1140.0
08LA001,1925,ann.max,1250.0
08LA001,1926,ann.max,592.0
08LA001,1927,ann.max,1060.0
08LA001,1928,ann.max,
08LA001,1929,ann.max,
08LA001,1930,ann.max,
08LA001,1931,ann.max,
08LA001,1932,ann.max,
08LA001,1933,ann.max,
08LA001,1934,ann.max,
08LA001,1935,ann.max,
08LA001,1936,ann.max,
08LA001,1937,ann.max,
08LA001,1938,ann.max,
08LA001,1939,ann.max,
08LA001,1940,ann.max,
08LA001,1941,ann.max,
08LA001,1942,ann.max,
08LA001,1943,ann.max,
08LA001,1944,ann.max,
08LA001,1945,ann.max,
08LA001,1946,ann.max,
08LA001,1947,ann.max,
08LA001,1948,ann.max,
08LA001,1949,ann.max,
08LA001,1950,ann.max,
08LA001,1951,ann.max,872.0
08LA001,1952,ann.max,1030.0
08LA001,1953,ann.max,753.0
08LA001,1954,ann.max,974.0
08LA001,1955,ann.max,1200.0
08LA001,1956,ann.max,954.0
08LA001,1957,ann.max,1180.0
08LA001,1914,JAS.min,168.29
08LA001,1915,JAS.min,113.7
08LA001,1916,JAS.min,89.84
08LA001,1917,JAS.min,159.47
08LA001,1918,JAS.min,126.65
08LA001,1919,JAS.min,
08LA001,1920,JAS.min,
08LA001,1921,JAS.min,
08LA001,1922,JAS.min,180.39
08LA001,1923,JAS.min,94.07
08LA001,1924,JAS.min,182.45
08LA001,1925,JAS.min,74.19
08LA001,1926,JAS.min,131.17
08LA001,1927,JAS.min,210.94
08LA001,1928,JAS.min,
08LA001,1929,JAS.min,
08LA001,1930,JAS.min,
08LA001,1931,JAS.min,
08LA001,1932,JAS.min,
08LA001,1933,JAS.min,
08LA001,1934,JAS.min,
08LA001,1935,JAS.min,
08LA001,1936,JAS.min,
08LA001,1937,JAS.min,
08LA001,1938,JAS.min,
08LA001,1939,JAS.min,
08LA001,1940,JAS.min,
08LA001,1941,JAS.min,
08LA001,1942,JAS.min,
08LA001,1943,JAS.min,
08LA001,1944,JAS.min,
08LA001,1945,JAS.min,
08LA001,1946,JAS.min,
08LA001,1947,JAS.min,
08LA001,1948,JAS.min,
08LA001,1949,JAS.min,
08LA001,1950,JAS.min,
08LA001,1951,JAS.min,70.0
08LA001,1952,JAS.min,80.75
08LA001,1953,JAS.min,160.16
08LA001,1954,JAS.min,148.0
08LA001,1955,JAS.min,103.11
08LA001,1956,JAS.min,130.14
08LA001,1957,JAS.min,107.07
08LA001,1914,AMJ.max,611.4
08LA001,1915,AMJ.max,459.65
08LA001,1916,AMJ.max,628.63
08LA001,1917,AMJ.max,746.93
08LA001,1918,AMJ.max,673.0
08LA001,1919,AMJ.max,
08LA001,1920,AMJ.max,
08LA001,1921,AMJ.max,
08LA001,1922,AMJ.max,713.6
08LA001,1923,AMJ.max,750.7
08LA001,1924,AMJ.max,728.03
08LA001,1925,AMJ.max,742.27
08LA001,1926,AMJ.max,487.39
08LA001,1927,AMJ.max,796.6
08LA001,1928,AMJ.max,
08LA001,1929,AMJ.max,
08LA001,1930,AMJ.max,
08LA001,1931,AMJ.max,
08LA001,1932,AMJ.max,
08LA001,1933,AMJ.max,
08LA001,1934,AMJ.max,
08LA001,1935,AMJ.max,
08LA001,1936,AMJ.max,
08LA001,1937,AMJ.max,
08LA001,1938,AMJ.max,
08LA001,1939,AMJ.max,
08LA001,1940,AMJ.max,
08LA001,1941,AMJ.max,
08LA001,1942,AMJ.max,
08LA001,1943,AMJ.max,
08LA001,1944,AMJ.max,
08LA001,1945,AMJ.max,
08LA001,1946,AMJ.max,
08LA001,1947,AMJ.max,
08LA001,1948,AMJ.max,
08LA001,1949,AMJ.max,
08LA001,1950,AMJ.max,827.6
08LA001,1951,AMJ.max,563.7
08LA001,1952,AMJ.max,689.4
08LA001,1953,AMJ.max,559.73
08LA001,1954,AMJ.max,801.5
08LA001,1955,AMJ.max,869.3
08LA001,1956,AMJ.max,723.67
08LA001,1957,AMJ.max,787.61
08LA001,1914,DJF.mean,270.83
08LA001,1915,DJF.mean,240.22
08LA001,1916,DJF.mean,227.09
08LA001,1917,DJF.mean,253.13
08LA001,1918,DJF.mean,244.21
08LA001,1919,DJF.mean,
08LA001,1920,DJF.mean,
08LA001,1921,DJF.mean,
08LA001,1922,DJF.mean,
08LA001,1923,DJF.mean,249.82
08LA001,1924,DJF.mean,287.98
08LA001,1925,DJF.mean,272.64
08LA001,1926,DJF.mean,218.96
08LA001,1927,DJF.mean,258.72
08LA001,1928,DJF.mean,
08LA001,1929,DJF.mean,
08LA001,1930,DJF.mean,
08LA001,1931,DJF.mean,
08LA001,1932,DJF.mean,
08LA001,1933,DJF.mean,
08LA001,1934,DJF.mean,
08LA001,1935,DJF.mean,
08LA001,1936,DJF.mean,
08LA001,1937,DJF.mean,
08LA001,1938,DJF.mean,
08LA001,1939,DJF.mean,
08LA001,1940,DJF.mean,
08LA001,1941,DJF.mean,
08LA001,1942,DJF.mean,
08LA001,1943,DJF.mean,
08LA001,1944,DJF.mean,
08LA001,1945,DJF.mean,
08LA001,1946,DJF.mean,
08LA001,1947,DJF.mean,
08LA001,1948,DJF.mean,
08LA001,1949,DJF.mean,
08LA001,1950,DJF.mean,
08LA001,1951,DJF.mean,210.72
08LA001,1952,DJF.mean,243.46
08LA001,1953,DJF.mean,222.03
08LA001,1954,DJF.mean,284.79
08LA001,1955,DJF.mean,269.66
08LA001,1956,DJF.mean,234.09
08LA001,1957,DJF.mean,267.3
08LA001,1914,MAM.mean,395.95
08LA001,1915,MAM.mean,353.13
08LA001,1916,MAM.mean,339.56
08LA001,1917,MAM.mean,385.33
08LA001,1918,MAM.mean,383.73
08LA001,1919,MAM.mean,
08LA001,1920,MAM.mean,
08LA001,1921,MAM.mean,
08LA001,1922,MAM.mean,329.98
08LA001,1923,MAM.mean,379.19
08LA001,1924,MAM.mean,459.22
08LA001,1925,MAM.mean,524.38
08LA001,1926,MAM.mean,386.84
08LA001,1927,MAM.mean,370.31
08LA001,1928,MAM.mean,
08LA001,1929,MAM.mean,
08LA001,1930,MAM.mean,
08LA001,1931,MAM.mean,
08LA001,1932,MAM.mean,
08LA001,1933,MAM.mean,
08LA001,1934,MAM.mean,
08LA001,1935,MAM.mean,
08LA001,1936,MAM.mean,
08LA001,1937,MAM.mean,
08LA001,1938,MAM.mean,
08LA001,1939,MAM.mean,
08LA001,1940,MAM.mean,
08LA001,1941,MAM.mean,
08LA001,1942,MAM.mean,
08LA001,1943,MAM.mean,
08LA001,1944,MAM.mean,
08LA001,1945,MAM.mean,
08LA001,1946,MAM.mean,
08LA001,1947,MAM.mean,
08LA001,1948,MAM.mean,
08LA001,1949,MAM.mean,
08LA001,1950,MAM.mean,
08LA001,1951,MAM.mean,396.38
08LA001,1952,MAM.mean,445.49
08LA001,1953,MAM.mean,359.29
08LA001,1954,MAM.mean,395.49
08LA001,1955,MAM.mean,386.04
08LA001,1956,MAM.mean,417.62
08LA001,1957,MAM.mean,497.76
08LA001,1914,JJA.mean,329.63
08LA001,1915,JJA.mean,338.28
08LA001,1916,JJA.mean,338.79
08LA001,1917,JJA.mean,323.39
08LA001,1918,JJA.mean,330.02
08LA001,1919,JJA.mean,
08LA001,1920,JJA.mean,
08LA001,1921,JJA.mean,
08LA001,1922,JJA.mean,298.07
08LA001,1923,JJA.mean,374.52
08LA001,1924,JJA.mean,367.29
08LA001,1925,JJA.mean,310.13
08LA001,1926,JJA.mean,232.65
08LA001,1927,JJA.mean,340.79
08LA001,1928,JJA.mean,
08LA001,1929,JJA.mean,
08LA001,1930,JJA.mean,
08LA001,1931,JJA.mean,
08LA001,1932,JJA.mean,
08LA001,1933,JJA.mean,
08LA001,1934,JJA.mean,
08LA001,1935,JJA.mean,
08LA001,1936,JJA.mean,
08LA001,1937,JJA.mean,
08LA001,1938,JJA.mean,
08LA001,1939,JJA.mean,
08LA001,1940,JJA.mean,
08LA001,1941,JJA.mean,
08LA001,1942,JJA.mean,
08LA001,1943,JJA.mean,
08LA001,1944,JJA.mean,
08LA001,1945,JJA.mean,
08LA001,1946,JJA.mean,
08LA001,1947,JJA.mean,
08LA001,1948,JJA.mean,
08LA001,1949,JJA.mean,
08LA001,1950,JJA.mean,
08LA001,1951,JJA.mean,232.74
08LA001,1952,JJA.mean,299.63
08LA001,1953,JJA.mean,239.22
08LA001,1954,JJA.mean,407.52
08LA001,1955,JJA.mean,425.27
08LA001,1956,JJA.mean,268.38
08LA001,1957,JJA.mean,292.61
08LA001,1914,SON.mean,124.18
08LA001,1915,SON.mean,96.54
08LA001,1916,SON.mean,65.55
08LA001,1917,SON.mean,122.76
08LA001,1918,SON.mean,85.15
08LA001,1919,SON.mean,
08LA001,1920,SON.mean,
08LA001,1921,SON.mean,135.81
08LA001,1922,SON.mean,
08LA001,1923,SON.mean,65.43
08LA001,1924,SON.mean,122.39
08LA001,1925,SON.mean,59.45
08LA001,1926,SON.mean,98.48
08LA001,1927,SON.mean,141.03
08LA001,1928,SON.mean,
08LA001,1929,SON.mean,
08LA001,1930,SON.mean,
08LA001,1931,SON.mean,
08LA001,1932,SON.mean,
08LA001,1933,SON.mean,
08LA001,1934,SON.mean,
08LA001,1935,SON.mean,
08LA001,1936,SON.mean,
08LA001,1937,SON.mean,
08LA001,1938,SON.mean,
08LA001,1939,SON.mean,
08LA001,1940,SON.mean,
08LA001,1941,SON.mean,
08LA001,1942,SON.mean,
08LA001,1943,SON.mean,
08LA001,1944,SON.mean,
08LA001,1945,SON.mean,
08LA001,1946,SON.mean,
08LA001,1947,SON.mean,
08LA001,1948,SON.mean,
08LA001,1949,SON.mean,
08LA001,1950,SON.mean,
08LA001,1951,SON.mean,56.74
08LA001,1952,SON.mean,53.62
08LA001,1953,SON.mean,130.3
08LA001,1954,SON.mean,133.45
08LA001,1955,SON.mean,71.01
08LA001,1956,SON.mean,85.09
08LA001,1957,SON.mean,88.56
08LD001,1911,ann.mean,
08LD001,1912,ann.mean,72.92
08LD001,1913,ann.mean,73.82
08LD001,1914,ann.mean,
08LD001,1915,ann.mean,57.23
08LD001,1916,ann.mean,75.12
08LD001,1917,ann.mean,72.31
08LD001,1918,ann.mean,70.09
08LD001,1919,ann.mean,63.36
08LD001,1920,ann.mean,72.94
08LD001,1921,ann.mean,61.01
08LD001,1922,ann.mean,62.52
08LD001,1923,ann.mean,63.07
08LD001,1924,ann.mean,55.39
08LD001,1925,ann.mean,72.0
08LD001,1926,ann.mean,59.05
08LD001,1927,ann.mean,76.05
08LD001,1928,ann.mean,77.96
08LD001,1929,ann.mean,46.97
08LD001,1930,ann.mean,55.72
08LD001,1931,ann.mean,
08LD001,1932,ann.mean,
08LD001,1933,ann.mean,86.88
08LD001,1934,ann.mean,
08LD001,1935,ann.mean,80.45
08LD001,1936,ann.mean,
08LD001,1937,ann.mean,
08LD001,1938,ann.mean,
08LD001,1939,ann.mean,
08LD001,1940,ann.mean,
08LD001,1941,ann.mean,
08LD001,1942,ann.mean,
08LD001,1943,ann.mean,
08LD001,1944,ann.mean,
08LD001,1945,ann.mean,
08LD001,1946,ann.mean,
08LD001,1947,ann.mean,
08LD001,1948,ann.mean,
08LD001,1949,ann.mean,68.44
08LD001,1950,ann.mean,65.06
08LD001,1951,ann.mean,
08LD001,1952,ann.mean,
08LD001,1953,ann.mean,61.52
08LD001,1954,ann.mean,80.33
08LD001,1955,ann.mean,75.82
08LD001,1956,ann.mean,66.27
08LD001,1957,ann.mean,75.04
08LD001,1911,ann.min,
08LD001,1912,ann.min,2.41
08LD001,1913,ann.min,4.53
08LD001,1914,ann.min,
08LD001,1915,ann.min,7.36
08LD001,1916,ann.min,7.08
08LD001,1917,ann.min,11.3
08LD001,1918,ann.min,7.65
08LD001,1919,ann.min,7.93
08LD001,1920,ann.min,7.08
08LD001,1921,ann.min,5.95
08LD001,1922,ann.min,12.7
08LD001,1923,ann.min,10.9
08LD001,1924,ann.min,10.2
08LD001,1925,ann.min,16.5
08LD001,1926,ann.min,3.4
08LD001,1927,ann.min,13.2
08LD001,1928,ann.min,10.2
08LD001,1929,ann.min,6.65
08LD001,1930,ann.min,6.8
08LD001,1931,ann.min,
08LD001,1932,ann.min,
08LD001,1933,ann.min,14.9
08LD001,1934,ann.min,
08LD001,1935,ann.min,20.7
08LD001,1936,ann.min,
08LD001,1937,ann.min,
08LD001,1938,ann.min,
08LD001,1939,ann.min,
08LD001,1940,ann.min,
08LD001,1941,ann.min,
08LD001,1942,ann.min,
08LD001,1943,ann.min,
08LD001,1944,ann.min,
08LD001,1945,ann.min,
08LD001,1946,ann.min,
08LD001,1947,ann.min,
08LD001,1948,ann.min,
08LD001,1949,ann.min,16.9
08LD001,1950,ann.min,15.6
08LD001,1951,ann.min,
08LD001,1952,ann.min,
08LD001,1953,ann.min,13.0
08LD001,1954,ann.min,15.6
08LD001,1955,ann.min,15.3
08LD001,1956,ann.min,13.1
08LD001,1957,ann.min,11.8
08LD001,1911,ann.max,
08LD001,1912,ann.max,297.0
08LD001,1913,ann.max,391.0
08LD001,1914,ann.max,
08LD001,1915,ann.max,206.0
08LD001,1916,ann.max,245.0
08LD001,1917,ann.max,228.0
08LD001,1918,ann.max,202.0
08LD001,1919,ann.max,215.0
08LD001,1920,ann.max,226.0
08LD001,1921,ann.max,231.0
08LD001,1922,ann.max,248.0
08LD001,1923,ann.max,281.0
08LD001,1924,ann.max,221.0
08LD001,1925,ann.max,294.0
08LD001,1926,ann.max,191.0
08LD001,1927,ann.max,242.0
08LD001,1928,ann.max,306.0
08LD001,1929,ann.max,223.0
08LD001,1930,ann.max,203.0
08LD001,1931,ann.max,
08LD001,1932,ann.max,
08LD001,1933,ann.max,267.0
08LD001,1934,ann.max,
08LD001,1935,ann.max,219.0
08LD001,1936,ann.max,
08LD001,1937,ann.max,
08LD001,1938,ann.max,
08LD001,1939,ann.max,
08LD001,1940,ann.max,
08LD001,1941,ann.max,
08LD001,1942,ann.max,
08LD001,1943,ann.max,
08LD001,1944,ann.max,
08LD001,1945,ann.max,
08LD001,1946,ann.max,
08LD001,1947,ann.max,
08LD001,1948,ann.max,
08LD001,1949,ann.max,225.0
08LD001,1950,ann.max,289.0
08LD001,1951,ann.max,
08LD001,1952,ann.max,
08LD001,1953,ann.max,234.0
08LD001,1954,ann.max,243.0
08LD001,1955,ann.max,286.0
08LD001,1956,ann.max,242.0
08LD001,1957,ann.max,281.0
08LD001,1911,JAS.min,
08LD001,1912,JAS.min,28.24
08LD001,1913,JAS.min,28.63
08LD001,1914,JAS.min,
08LD001,1915,JAS.min,22.84
08LD001,1916,JAS.min,15.85
08LD001,1917,JAS.min,63.02
08LD001,1918,JAS.min,47.43
08LD001,1919,JAS.min,38.12
08LD001,1920,JAS.min,74.05
08LD001,1921,JAS.min,46.66
08LD001,1922,JAS.min,31.64
08LD001,1923,JAS.min,46.56
08LD001,1924,JAS.min,52.43
08LD001,1925,JAS.min,47.86
08LD001,1926,JAS.min,46.38
08LD001,1927,JAS.min,77.66
08LD001,1928,JAS.min,38.71
08LD001,1929,JAS.min,42.33
08LD001,1930,JAS.min,28.6
08LD001,1931,JAS.min,
08LD001,1932,JAS.min,43.34
08LD001,1933,JAS.min,51.14
08LD001,1934,JAS.min,45.5
08LD001,1935,JAS.min,51.53
08LD001,1936,JAS.min,42.65
08LD001,1937,JAS.min,35.4
08LD001,1938,JAS.min,
08LD001,1939,JAS.min,41.9
08LD001,1940,JAS.min,46.13
08LD001,1941,JAS.min,67.56
08LD001,1942,JAS.min,38.36
08LD001,1943,JAS.min,35.76
08LD001,1944,JAS.min,75.46
08LD001,1945,JAS.min,
08LD001,1946,JAS.min,
08LD001,1947,JAS.min,51.04
08LD001,1948,JAS.min,78.42
08LD001,1949,JAS.min,38.02
08LD001,1950,JAS.min,37.04
08LD001,1951,JAS.min,
08LD001,1952,JAS.min,34.8
08LD001,1953,JAS.min,45.17
08LD001,1954,JAS.min,63.44
08LD001,1955,JAS.min,46.94
08LD001,1956,JAS.min,47.4
08LD001,1957,JAS.min,42.14
08LD001,1911,AMJ.max,
08LD001,1912,AMJ.max,159.34
08LD001,1913,AMJ.max,275.07
08LD001,1914,AMJ.max,167.07
08LD001,1915,AMJ.max,143.09
08LD001,1916,AMJ.max,214.19
08LD001,1917,AMJ.max,215.43
08LD001,1918,AMJ.max,167.9
08LD001,1919,AMJ.max,162.7
08LD001,1920,AMJ.max,210.0
08LD001,1921,AMJ.max,206.87
08LD001,1922,AMJ.max,214.07
08LD001,1923,AMJ.max,210.77
08LD001,1924,AMJ.max,147.27
08LD001,1925,AMJ.max,191.37
08LD001,1926,AMJ.max,150.75
08LD001,1927,AMJ.max,210.7
08LD001,1928,AMJ.max,238.67
08LD001,1929,AMJ.max,180.2
08LD001,1930,AMJ.max,164.13
08LD001,1931,AMJ.max,208.93
08LD001,1932,AMJ.max,
08LD001,1933,AMJ.max,239.9
08LD001,1934,AMJ.max,199.45
08LD001,1935,AMJ.max,219.0
08LD001,1936,AMJ.max,242.67
08LD001,1937,AMJ.max,168.4
08LD001,1938,AMJ.max,
08LD001,1939,AMJ.max,165.57
08LD001,1940,AMJ.max,187.43
08LD001,1941,AMJ.max,146.2
08LD001,1942,AMJ.max,
08LD001,1943,AMJ.max,173.45
08LD001,1944,AMJ.max,165.13
08LD001,1945,AMJ.max,
08LD001,1946,AMJ.max,
08LD001,1947,AMJ.max,229.07
08LD001,1948,AMJ.max,306.2
08LD001,1949,AMJ.max,179.43
08LD001,1950,AMJ.max,202.1
08LD001,1951,AMJ.max,187.8
08LD001,1952,AMJ.max,213.93
08LD001,1953,AMJ.max,188.4
08LD001,1954,AMJ.max,218.77
08LD001,1955,AMJ.max,236.48
08LD001,1956,AMJ.max,209.23
08LD001,1957,AMJ.max,212.57
08LD001,1911,DJF.mean,
08LD001,1912,DJF.mean,83.24
08LD001,1913,DJF.mean,87.56
08LD001,1914,DJF.mean,
08LD001,1915,DJF.mean,66.2
08LD001,1916,DJF.mean,83.88
08LD001,1917,DJF.mean,83.57
08LD001,1918,DJF.mean,76.13
08LD001,1919,DJF.mean,71.88
08LD001,1920,DJF.mean,83.32
08LD001,1921,DJF.mean,69.67
08LD001,1922,DJF.mean,72.31
08LD001,1923,DJF.mean,72.1
08LD001,1924,DJF.mean,62.84
08LD001,1925,DJF.mean,82.48
08LD001,1926,DJF.mean,68.54
08LD001,1927,DJF.mean,87.25
08LD001,1928,DJF.mean,88.88
08LD001,1929,DJF.mean,54.5
08LD001,1930,DJF.mean,64.35
08LD001,1931,DJF.mean,
08LD001,1932,DJF.mean,
08LD001,1933,DJF.mean,99.33
08LD001,1934,DJF.mean,
08LD001,1935,DJF.mean,90.3
08LD001,1936,DJF.mean,
08LD001,1937,DJF.mean,
08LD001,1938,DJF.mean,
08LD001,1939,DJF.mean,
08LD001,1940,DJF.mean,
08LD001,1941,DJF.mean,80.67
08LD001,1942,DJF.mean,
08LD001,1943,DJF.mean,
08LD001,1944,DJF.mean,
08LD001,1945,DJF.mean,
08LD001,1946,DJF.mean,
08LD001,1947,DJF.mean,85.08
08LD001,1948,DJF.mean,
08LD001,1949,DJF.mean,77.44
